Fecha,Efectivo,Overpay,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
22/01/2021,3063,754,7312,490,0,2880,0
22/01/2021,2958,604,3249,595,0,3510,0
22/01/2021,5476,1402,3283,558,0,7098,0
22/01/2021,3268,559,2886,336,0,4815,0
22/01/2021,3987,592,1504,394,0,3485,0
22/01/2021,2064,1814,2512,648,0,4505,0
22/01/2021,3308,490,4741,416,0,6725,0
22/01/2021,2937,563,2118,523,0,3675,0
22/01/2021,6113,1319,2437,565,0,2751,0
22/01/2021,5915,553,2172,428,0,5896,0
22/01/2021,4161,284,1583,522,0,3397,0
22/01/2021,6395,940,3445,603,0,9201,0
22/01/2021,4117,876,2955,639,0,4390,0
22/01/2021,4746,1320,5257,392,0,7966,0
22/01/2021,4995,368,2143,756,0,5076,0
22/01/2021,3053,1145,3137,539,0,3523,0
22/01/2021,5599,426,1508,345,0,7114,0
22/01/2021,7756,998,3457,554,0,9451,0
22/01/2021,2880,1107,4355,664,0,2799,0
22/01/2021,6798,1169,4392,613,0,6489,0
22/01/2021,2053,484,4831,378,0,5808,0
22/01/2021,4876,966,1708,261,0,7531,0
22/01/2021,6735,836,5702,593,0,3368,0
22/01/2021,2426,1576,6454,710,0,3562,0
22/01/2021,8233,744,3152,685,0,8085,0
22/01/2021,2709,1188,2559,346,0,9141,0
23/01/2021,2202,766,3890,406,0,6655,0
23/01/2021,5837,656,5260,459,0,4617,0
23/01/2021,2781,224,5069,760,0,3745,0
23/01/2021,4028,1403,4091,958,0,3380,0
23/01/2021,6694,469,6645,547,0,7823,0
23/01/2021,3220,421,1910,939,0,7510,0
23/01/2021,3184,1425,3384,454,0,5000,0
23/01/2021,4643,991,2491,275,0,4033,0
23/01/2021,4364,242,1944,901,0,5932,0
23/01/2021,3015,1268,3112,819,0,7110,0
23/01/2021,7781,829,1731,266,0,9324,0
23/01/2021,4169,242,2807,364,0,9139,0
23/01/2021,4496,992,6365,734,0,4910,0
23/01/2021,4423,457,5035,492,0,4996,0
23/01/2021,2695,914,7384,509,0,5791,0
23/01/2021,4146,1199,3270,424,0,6542,0
23/01/2021,4933,476,3347,843,0,7048,0
23/01/2021,2604,577,3782,537,0,6214,0
23/01/2021,1739,951,1279,549,0,7411,0
23/01/2021,8148,650,5810,381,0,7579,0
23/01/2021,8236,833,2884,399,0,3002,0
23/01/2021,3126,930,2548,586,0,4262,0
23/01/2021,6263,333,4178,536,0,6497,0
23/01/2021,4482,1023,2254,403,0,3800,0
23/01/2021,6779,1000,5710,454,0,5950,0
23/01/2021,3943,897,1333,443,0,8113,0
23/01/2021,2425,638,4925,584,0,3225,0
24/01/2021,2219,1164,6278,608,0,6108,0
24/01/2021,4306,1076,8088,317,0,3567,0
24/01/2021,2523,1143,5467,704,0,5201,0
24/01/2021,2091,744,2387,312,0,3323,0
24/01/2021,5837,684,8685,623,0,5608,0
24/01/2021,4455,720,3071,408,0,2399,0
24/01/2021,3334,1136,5561,540,0,4716,0
24/01/2021,4680,179,6265,526,0,3472,0
24/01/2021,3926,396,4521,599,0,6939,0
24/01/2021,4670,316,1883,414,0,6586,0
24/01/2021,2055,1050,4081,423,0,5992,0
24/01/2021,2114,1374,6252,618,0,6551,0
24/01/2021,6052,958,3735,724,0,9042,0
24/01/2021,6852,1063,4072,373,0,2493,0
24/01/2021,4915,1147,1864,348,0,4523,0
24/01/2021,7339,667,3221,536,0,2875,0
24/01/2021,4019,814,1816,526,0,6512,0
24/01/2021,6428,1412,3148,823,0,7114,0
24/01/2021,5184,654,2576,494,0,7172,0
24/01/2021,1552,1408,5460,542,0,2490,0
24/01/2021,6735,361,5770,271,0,6052,0
24/01/2021,3027,1256,2042,543,0,5373,0
24/01/2021,4289,353,3208,636,0,6391,0
24/01/2021,7035,1207,1927,419,0,5339,0
24/01/2021,1246,1069,7696,794,0,3009,0
24/01/2021,5079,1222,1644,264,0,3205,0
24/01/2021,7002,448,6406,616,0,4222,0
25/01/2021,2605,827,6374,638,0,7490,0
25/01/2021,2264,1092,3284,391,0,8214,0
25/01/2021,1399,282,3501,494,0,7606,0
25/01/2021,2592,1147,5339,353,0,5199,0
25/01/2021,5610,506,1704,378,0,6363,0
25/01/2021,2482,757,2166,492,0,5055,0
25/01/2021,5482,1283,2859,539,0,7453,0
25/01/2021,4707,643,1757,403,0,4727,0
25/01/2021,7621,306,5460,596,0,4283,0
25/01/2021,5282,755,7897,306,0,5963,0
25/01/2021,1714,653,2413,365,0,5602,0
25/01/2021,2241,253,5211,346,0,3599,0
25/01/2021,2160,1299,3882,544,0,6731,0
25/01/2021,3386,1135,3727,350,0,5348,0
25/01/2021,5183,237,1319,424,0,5278,0
25/01/2021,4858,354,4173,424,0,6407,0
25/01/2021,6374,557,4333,470,0,3437,0
25/01/2021,5775,1008,4261,666,0,9413,0
25/01/2021,7236,1404,2134,669,0,6819,0
25/01/2021,2516,834,3952,658,0,5696,0
25/01/2021,3457,1086,4435,600,0,3280,0
25/01/2021,4840,1534,5030,713,0,4248,0
25/01/2021,2475,1096,4875,568,0,5554,0
25/01/2021,6472,735,1875,754,0,3610,0
25/01/2021,5687,294,4159,682,0,6027,0
25/01/2021,3008,391,3908,414,0,4017,0
25/01/2021,1860,825,6319,464,0,5154,0
26/01/2021,5710,368,2238,259,0,4463,0
26/01/2021,3840,355,3512,501,0,5802,0
26/01/2021,3159,1191,6262,580,0,2565,0
26/01/2021,3344,768,1599,639,0,3103,0
26/01/2021,5120,313,4498,557,0,7168,0
26/01/2021,7659,639,4929,445,0,7224,0
26/01/2021,5785,1192,2228,856,0,4856,0
26/01/2021,2551,460,3001,547,0,6517,0
26/01/2021,3267,939,2126,545,0,8627,0
26/01/2021,4502,1578,7997,477,0,3863,0
26/01/2021,6429,413,2412,378,0,5920,0
26/01/2021,2031,1640,3676,480,0,4645,0
26/01/2021,1344,1668,2972,312,0,3021,0
26/01/2021,4336,556,3214,488,0,3674,0
26/01/2021,5142,1084,3280,516,0,6224,0
26/01/2021,2134,956,7800,421,0,7805,0
26/01/2021,1782,470,5280,643,0,4491,0
26/01/2021,5009,1384,5381,416,0,3926,0
26/01/2021,2766,1411,3738,383,0,6180,0
26/01/2021,2305,448,2261,766,0,4512,0
26/01/2021,3055,737,2995,319,0,7773,0
26/01/2021,4235,1270,5451,978,0,3281,0
26/01/2021,2201,1488,5060,378,0,6971,0
26/01/2021,2985,395,4379,460,0,7365,0
26/01/2021,5080,386,2424,834,0,5379,0
26/01/2021,5523,1041,4973,538,0,5973,0
26/01/2021,3528,921,6541,285,0,3862,0
27/01/2021,6351,1115,5477,484,0,3083,0
27/01/2021,3281,358,1693,706,0,7818,0
27/01/2021,3554,617,1619,553,0,6212,0
27/01/2021,6628,1676,4706,456,0,2708,0
27/01/2021,4992,1497,4139,549,0,7821,0
27/01/2021,3277,1512,5764,393,0,3058,0
27/01/2021,5361,1138,2821,669,0,4885,0
27/01/2021,3874,1538,3309,969,0,7274,0
27/01/2021,5583,819,4572,521,0,4978,0
27/01/2021,5811,786,5830,586,0,3943,0
27/01/2021,1413,633,5107,681,0,4554,0
27/01/2021,2807,1058,3010,323,0,3306,0
27/01/2021,3294,1371,5055,834,0,6662,0
27/01/2021,3538,690,3420,409,0,6337,0
27/01/2021,2792,585,2492,531,0,5301,0
27/01/2021,1888,870,3667,400,0,7235,0
27/01/2021,5290,1382,7341,475,0,7675,0
27/01/2021,4013,796,5486,900,0,5304,0
27/01/2021,8119,1210,4323,800,0,4904,0
27/01/2021,3777,942,6523,923,0,7468,0
27/01/2021,4923,245,4228,671,0,5123,0
27/01/2021,2667,984,4436,716,0,5792,0
27/01/2021,5375,1157,3889,366,0,4229,0
27/01/2021,1845,1278,4329,599,0,5078,0
27/01/2021,3162,967,5609,455,0,7673,0
27/01/2021,6624,1223,4537,711,0,4379,0
27/01/2021,2677,783,4176,320,0,6560,0
28/01/2021,2239,1062,2984,319,0,5239,0
28/01/2021,4874,232,4547,422,0,4501,0
28/01/2021,6635,1211,2530,621,0,5209,0
28/01/2021,4594,633,4448,595,0,8412,0
28/01/2021,2350,950,2857,806,0,8521,0
28/01/2021,7285,885,2637,349,0,6165,0
28/01/2021,3956,220,6366,638,0,7056,0
28/01/2021,7390,920,7637,362,0,4478,0
28/01/2021,3932,1169,4397,580,0,3633,0
28/01/2021,4267,1013,3308,400,0,8049,0
28/01/2021,5617,1440,5021,558,0,4550,0
28/01/2021,4710,1228,4203,727,0,3632,0
28/01/2021,5198,1503,3030,783,0,8324,0
28/01/2021,1814,651,2880,660,0,3866,0
28/01/2021,4800,423,5229,746,0,4312,0
28/01/2021,3757,866,4282,543,0,6079,0
28/01/2021,4778,538,4639,366,0,5397,0
28/01/2021,6501,531,3060,806,0,5268,0
28/01/2021,6916,884,6474,790,0,5791,0
28/01/2021,4429,1446,2085,365,0,8527,0
28/01/2021,3761,250,7184,637,0,5215,0
28/01/2021,4295,1138,1646,672,0,7111,0
28/01/2021,7314,606,6237,524,0,8985,0
28/01/2021,2125,995,6489,476,0,4543,0
28/01/2021,3463,303,5645,366,0,9500,0
28/01/2021,1152,646,1774,601,0,3430,0
28/01/2021,5807,528,3387,350,0,3357,0
29/01/2021,3505,1074,2659,531,0,5115,0
29/01/2021,3685,1293,2036,739,0,3887,0
29/01/2021,7350,1512,4178,600,0,5425,0
29/01/2021,3827,1021,3350,498,0,2987,0
29/01/2021,2680,585,2154,227,0,9698,0
29/01/2021,3014,320,2700,798,0,3223,0
29/01/2021,3042,1295,1941,235,0,4385,0
29/01/2021,6200,328,3821,333,0,7285,0
29/01/2021,2342,872,6433,379,0,4000,0
29/01/2021,4946,1260,6625,762,0,4086,0
29/01/2021,4718,1400,4243,419,0,5419,0
29/01/2021,4928,1434,2049,357,0,4218,0
29/01/2021,6960,757,5292,723,0,6363,0
29/01/2021,4615,1423,5110,280,0,5431,0
29/01/2021,2988,1010,5525,639,0,4273,0
29/01/2021,6302,733,7502,427,0,3790,0
29/01/2021,1648,1245,5101,744,0,4920,0
29/01/2021,2303,1289,5116,448,0,5313,0
29/01/2021,3245,1150,3350,865,0,5286,0
29/01/2021,8619,380,6166,529,0,5794,0
29/01/2021,3791,549,2995,538,0,9451,0
29/01/2021,4515,510,4568,823,0,6422,0
29/01/2021,4367,994,6546,885,0,3808,0
29/01/2021,2509,763,3579,565,0,6198,0
29/01/2021,1422,1597,5466,746,0,8476,0
29/01/2021,3043,460,2316,426,0,4542,0
29/01/2021,3688,999,2351,703,0,7189,0
30/01/2021,5369,918,2385,878,0,6766,0
30/01/2021,6121,1081,1892,308,0,7941,0
30/01/2021,5027,776,1474,532,0,4421,0
30/01/2021,2811,1254,2719,707,0,3938,0
30/01/2021,1519,466,4059,673,0,6681,0
30/01/2021,4408,761,6561,448,0,6705,0
30/01/2021,4644,1130,2709,759,0,7255,0
30/01/2021,3506,1143,3232,558,0,3748,0
30/01/2021,5940,1409,3602,382,0,7943,0
30/01/2021,5193,873,2846,778,0,6833,0
30/01/2021,3657,925,7132,629,0,3285,0
30/01/2021,2895,886,2226,524,0,4748,0
30/01/2021,4238,1157,1724,504,0,4605,0
30/01/2021,7139,541,2063,866,0,3366,0
30/01/2021,2187,431,2825,329,0,2878,0
30/01/2021,1893,639,2129,461,0,8148,0
30/01/2021,4109,318,2861,688,0,5723,0
30/01/2021,4537,1624,1831,535,0,3199,0
30/01/2021,2001,1126,3475,578,0,4524,0
30/01/2021,1422,739,4875,363,0,8122,0
30/01/2021,7455,1429,3389,511,0,6415,0
30/01/2021,5207,1327,4234,587,0,7312,0
30/01/2021,2115,421,5153,545,0,3441,0
30/01/2021,4648,1304,2112,724,0,4748,0
30/01/2021,3352,789,4311,787,0,8290,0
30/01/2021,5269,677,1977,493,0,7341,0
30/01/2021,5404,559,6241,627,0,3942,0
31/01/2021,2015,979,1929,436,0,2959,0
31/01/2021,4567,1338,1256,433,0,7297,0
31/01/2021,3519,543,2544,304,0,3408,0
31/01/2021,5377,330,5877,578,0,4094,0
31/01/2021,4393,579,4685,384,0,4474,0
31/01/2021,4430,637,2544,379,0,2703,0
31/01/2021,4712,761,5861,474,0,4906,0
31/01/2021,2975,1219,2455,765,0,3321,0
31/01/2021,4798,725,3434,263,0,4643,0
31/01/2021,7978,447,2350,338,0,3395,0
31/01/2021,1188,609,5791,503,0,5307,0
31/01/2021,8276,1015,2093,695,0,6287,0
31/01/2021,7889,864,5655,307,0,8227,0
31/01/2021,3581,1110,6218,785,0,6598,0
31/01/2021,6484,1406,7214,978,0,8371,0
31/01/2021,2854,523,6077,306,0,5157,0
31/01/2021,4700,1310,8126,286,0,5104,0
31/01/2021,2944,439,8153,808,0,7602,0
31/01/2021,5240,1209,3849,798,0,6550,0
31/01/2021,4413,1422,6014,322,0,5730,0
31/01/2021,7377,183,6474,595,0,5905,0
31/01/2021,6799,753,2919,357,0,5671,0
31/01/2021,1783,1247,2944,566,0,3860,0
31/01/2021,5287,882,4164,837,0,6130,0
31/01/2021,5639,1593,5152,522,0,3586,0
31/01/2021,2971,1008,6587,563,0,6510,0
31/01/2021,7487,617,8314,804,0,4122,0
01/02/2021,3690,577,4749,678,0,4919,0
01/02/2021,4890,611,8160,590,0,4890,0
01/02/2021,4437,425,2315,375,0,2470,0
01/02/2021,4744,829,4204,645,0,6559,0
01/02/2021,2668,1049,7716,569,0,5936,0
01/02/2021,3301,1099,4917,589,0,3490,0
01/02/2021,7437,1285,5072,812,0,6648,0
01/02/2021,1849,1656,2595,382,0,3870,0
01/02/2021,4308,545,5269,527,0,4561,0
01/02/2021,3166,263,3213,637,0,2580,0
01/02/2021,2766,544,3070,456,0,6289,0
01/02/2021,6571,725,4123,633,0,5238,0
01/02/2021,1701,944,5127,421,0,4884,0
01/02/2021,4059,1118,4006,290,0,2987,0
01/02/2021,3037,1602,1571,608,0,3145,0
01/02/2021,3164,1392,2711,333,0,6303,0
01/02/2021,4235,848,1638,418,0,7809,0
01/02/2021,3917,753,3109,249,0,6120,0
01/02/2021,2405,966,3506,421,0,6228,0
01/02/2021,4606,970,3114,803,0,7130,0
01/02/2021,4463,801,2736,538,0,6176,0
01/02/2021,3451,1483,1933,262,0,3807,0
01/02/2021,1143,484,3431,664,0,4302,0
01/02/2021,4922,981,5162,487,0,6283,0
01/02/2021,5586,1298,5403,741,0,7233,0
01/02/2021,6653,1158,5245,280,0,2888,0
01/02/2021,2497,406,5999,448,0,5637,0
02/02/2021,4176,1522,3608,793,0,4990,0
02/02/2021,6667,501,7648,350,0,5909,0
02/02/2021,3436,283,5549,546,0,5223,0
02/02/2021,5631,1242,4419,824,0,8036,0
02/02/2021,3216,740,7435,328,0,8273,0
02/02/2021,2600,950,5105,475,0,5880,0
02/02/2021,6582,1251,6013,287,0,4995,0
02/02/2021,5886,751,2351,734,0,2939,0
02/02/2021,5833,836,6024,349,0,4878,0
02/02/2021,3840,1125,3401,690,0,3335,0
02/02/2021,1587,609,2566,372,0,6024,0
02/02/2021,2237,322,3852,930,0,5552,0
02/02/2021,6407,256,4700,594,0,7214,0
02/02/2021,4245,1225,7875,647,0,3758,0
02/02/2021,2420,950,4636,449,0,7021,0
02/02/2021,7556,1363,3164,512,0,2928,0
02/02/2021,5062,1405,4478,423,0,6433,0
02/02/2021,8186,834,3556,500,0,7934,0
02/02/2021,4640,309,5591,422,0,5716,0
02/02/2021,5691,1304,6246,393,0,4393,0
02/02/2021,5661,1688,4559,848,0,4652,0
02/02/2021,3662,224,3223,638,0,6851,0
02/02/2021,4493,307,3342,570,0,5988,0
02/02/2021,4204,471,1535,411,0,5260,0
02/02/2021,2911,763,1922,528,0,4243,0
02/02/2021,4747,1756,8018,758,0,4696,0
02/02/2021,3830,670,4737,379,0,6980,0
03/02/2021,7416,614,4414,612,0,5173,0
03/02/2021,7363,317,4288,633,0,8854,0
03/02/2021,1359,1739,3159,277,0,6211,0
03/02/2021,7302,753,5159,684,0,5348,0
03/02/2021,6809,687,2390,439,0,2702,0
03/02/2021,3238,251,6311,302,0,3849,0
03/02/2021,4526,1365,5647,622,0,5626,0
03/02/2021,5306,1283,2967,944,0,5558,0
03/02/2021,2335,721,4991,536,0,7993,0
03/02/2021,4884,1483,5520,397,0,5110,0
03/02/2021,1552,1404,2008,514,0,3558,0
03/02/2021,5135,487,2524,418,0,6552,0
03/02/2021,2992,1117,4643,829,0,6841,0
03/02/2021,2059,1271,2807,459,0,4947,0
03/02/2021,4532,907,4650,767,0,9653,0
03/02/2021,4277,756,1303,684,0,6069,0
03/02/2021,3089,1193,4569,355,0,8770,0
03/02/2021,5742,1201,7780,801,0,5467,0
03/02/2021,3280,1157,2410,509,0,5575,0
03/02/2021,3418,1200,4277,600,0,5342,0
03/02/2021,3989,945,5882,401,0,8270,0
03/02/2021,3343,1658,4664,356,0,2560,0
03/02/2021,3488,1148,4017,664,0,6387,0
03/02/2021,5686,533,3910,647,0,3958,0
03/02/2021,5946,690,5358,763,0,6084,0
03/02/2021,4206,477,5631,843,0,3749,0
03/02/2021,6192,1156,3303,664,0,7117,0
04/02/2021,3997,223,3862,548,0,3938,0
04/02/2021,4391,1021,6315,363,0,3507,0
04/02/2021,5082,985,4007,820,0,3053,0
04/02/2021,6556,811,2137,611,0,5028,0
04/02/2021,4072,322,4368,386,0,2994,0
04/02/2021,4201,535,5692,333,0,7027,0
04/02/2021,3849,477,7242,549,0,5842,0
04/02/2021,5893,1063,2272,459,0,5261,0
04/02/2021,5090,256,3153,635,0,8997,0
04/02/2021,2676,924,4755,616,0,8304,0
04/02/2021,2176,865,5599,425,0,6029,0
04/02/2021,2162,1189,3758,558,0,4887,0
04/02/2021,6638,852,4395,416,0,4421,0
04/02/2021,1223,1148,1865,663,0,2801,0
04/02/2021,3456,679,4745,825,0,5019,0
04/02/2021,5915,978,2096,489,0,3171,0
04/02/2021,3014,934,4878,434,0,4799,0
04/02/2021,2297,1676,4039,430,0,4148,0
04/02/2021,7047,1169,5540,546,0,2995,0
04/02/2021,3429,795,3506,671,0,3472,0
04/02/2021,6960,496,5603,441,0,3497,0
04/02/2021,7442,617,7152,664,0,6365,0
04/02/2021,4523,1254,6517,891,0,8119,0
04/02/2021,6265,1108,4645,451,0,3346,0
04/02/2021,2922,1793,2461,343,0,7167,0
04/02/2021,2508,484,4152,551,0,7850,0
04/02/2021,2282,412,4133,582,0,5121,0
05/02/2021,4745,1019,3262,321,0,8476,0
05/02/2021,3241,1349,2311,382,0,5410,0
05/02/2021,4974,351,6010,815,0,3141,0
05/02/2021,3953,1274,4405,760,0,8320,0
05/02/2021,5373,614,5848,563,0,3328,0
05/02/2021,1661,1174,5716,762,0,2493,0
05/02/2021,6371,626,1284,591,0,4442,0
05/02/2021,2697,365,2037,545,0,2642,0
05/02/2021,5502,1067,3697,515,0,5829,0
05/02/2021,1558,234,7494,688,0,6802,0
05/02/2021,1367,265,2704,380,0,3012,0
05/02/2021,4564,209,5328,467,0,5530,0
05/02/2021,2593,732,1712,572,0,6359,0
05/02/2021,6233,674,5472,425,0,5050,0
05/02/2021,7917,1351,2014,494,0,8098,0
05/02/2021,5469,611,8133,361,0,7105,0
05/02/2021,1580,575,5050,904,0,6381,0
05/02/2021,8436,1114,6479,301,0,7213,0
05/02/2021,4234,797,3393,515,0,9570,0
05/02/2021,4113,1229,2793,548,0,4260,0
05/02/2021,4884,390,4338,638,0,8072,0
05/02/2021,1566,248,2076,665,0,3065,0
05/02/2021,4819,748,2276,509,0,4127,0
05/02/2021,5149,1233,5552,735,0,5976,0
05/02/2021,4234,1467,4489,389,0,9072,0
05/02/2021,2724,841,3029,388,0,6047,0
05/02/2021,3950,381,3951,319,0,2770,0
06/02/2021,1957,602,1729,583,0,6158,0
06/02/2021,1538,280,5805,922,0,3696,0
06/02/2021,2671,1003,5434,236,0,4830,0
06/02/2021,4773,1549,1724,786,0,4218,0
06/02/2021,3223,1579,4868,678,0,7369,0
06/02/2021,5986,1079,6722,422,0,6619,0
06/02/2021,6455,475,6359,821,0,7595,0
06/02/2021,1531,643,5059,332,0,6004,0
06/02/2021,2787,578,6579,710,0,9414,0
06/02/2021,7816,1582,4294,394,0,5953,0
06/02/2021,7014,191,2394,506,0,4578,0
06/02/2021,5126,1259,2261,487,0,7979,0
06/02/2021,4460,749,4051,347,0,6397,0
06/02/2021,2519,328,2063,369,0,5793,0
06/02/2021,7726,257,3420,439,0,3030,0
06/02/2021,5115,800,3826,380,0,7531,0
06/02/2021,3632,202,3299,623,0,4589,0
06/02/2021,6991,1005,3328,934,0,5337,0
06/02/2021,3783,736,2669,397,0,2502,0
06/02/2021,3220,800,3523,601,0,4804,0
06/02/2021,2747,494,3798,568,0,5576,0
06/02/2021,2244,938,5114,410,0,4174,0
06/02/2021,6256,866,6713,442,0,6957,0
06/02/2021,5345,1320,3436,712,0,3467,0
06/02/2021,5168,883,6774,352,0,6814,0
06/02/2021,1678,1305,5126,803,0,5748,0
06/02/2021,3429,966,4809,666,0,6088,0
07/02/2021,3184,578,2709,973,0,4230,0
07/02/2021,6207,1066,5196,687,0,4556,0
07/02/2021,7392,424,4408,561,0,4510,0
07/02/2021,1976,567,6537,544,0,3868,0
07/02/2021,6269,883,2504,570,0,4072,0
07/02/2021,3589,572,1827,608,0,5916,0
07/02/2021,1810,1044,3489,715,0,4020,0
07/02/2021,2396,910,3838,315,0,5858,0
07/02/2021,6060,1317,4947,789,0,6581,0
07/02/2021,7010,1431,3344,405,0,4790,0
07/02/2021,6449,288,6607,493,0,3890,0
07/02/2021,2504,1036,4132,375,0,6907,0
07/02/2021,6555,1101,6818,393,0,3058,0
07/02/2021,5732,1133,4037,534,0,9417,0
07/02/2021,5075,1187,5879,654,0,5711,0
07/02/2021,2356,1033,7523,558,0,5509,0
07/02/2021,6316,1163,2670,425,0,6115,0
07/02/2021,4869,456,2338,558,0,5299,0
07/02/2021,5725,1446,7025,521,0,7294,0
07/02/2021,4559,433,2364,413,0,6051,0
07/02/2021,2755,1569,2180,507,0,9735,0
07/02/2021,6255,727,6226,732,0,6749,0
07/02/2021,4224,676,4181,527,0,8087,0
07/02/2021,5486,1167,5193,374,0,5802,0
07/02/2021,5145,929,7803,641,0,5031,0
07/02/2021,7149,1399,4545,528,0,4767,0
07/02/2021,5415,310,8035,487,0,7595,0
08/02/2021,3197,930,1810,655,0,2667,0
08/02/2021,5994,285,1582,485,0,4135,0
08/02/2021,2130,895,5068,590,0,5069,0
08/02/2021,2522,732,4255,865,0,4207,0
08/02/2021,5257,752,4920,613,0,7033,0
08/02/2021,2188,704,7024,448,0,8381,0
08/02/2021,8247,1614,6416,501,0,3851,0
08/02/2021,3251,1182,2065,647,0,2503,0
08/02/2021,2284,1459,2196,904,0,3954,0
08/02/2021,5456,204,5636,445,0,3247,0
08/02/2021,5507,711,5557,416,0,3990,0
08/02/2021,4291,1382,2027,795,0,6289,0
08/02/2021,4407,348,4475,284,0,8565,0
08/02/2021,2841,857,2244,291,0,7693,0
08/02/2021,5165,645,3385,263,0,8019,0
08/02/2021,2109,534,3071,705,0,4023,0
08/02/2021,6159,951,1384,771,0,5369,0
08/02/2021,6582,1106,4861,541,0,3552,0
08/02/2021,3319,1048,5677,274,0,5879,0
08/02/2021,1976,309,7902,388,0,4178,0
08/02/2021,5497,1295,2518,334,0,2483,0
08/02/2021,6945,1068,2536,315,0,4762,0
08/02/2021,2960,1570,4632,493,0,6421,0
08/02/2021,3460,1057,6474,273,0,7564,0
08/02/2021,2243,1083,6230,721,0,7308,0
08/02/2021,3799,1388,6045,853,0,7526,0
08/02/2021,5346,889,1828,771,0,4336,0
09/02/2021,4658,1414,1967,361,0,5745,0
09/02/2021,4006,712,6729,755,0,4208,0
09/02/2021,4796,565,5207,507,0,3509,0
09/02/2021,1874,1242,4714,869,0,5745,0
09/02/2021,1793,662,1785,485,0,5538,0
09/02/2021,1501,299,6268,585,0,4097,0
09/02/2021,4213,1197,4682,399,0,6413,0
09/02/2021,4034,1096,3369,635,0,3066,0
09/02/2021,6116,583,2125,717,0,6062,0
09/02/2021,8043,876,7155,524,0,8603,0
09/02/2021,1656,535,5302,677,0,7396,0
09/02/2021,2304,1295,5923,770,0,9529,0
09/02/2021,2731,834,4461,261,0,4780,0
09/02/2021,6125,1786,5589,480,0,6764,0
09/02/2021,6597,1096,6006,603,0,5801,0
09/02/2021,5733,381,3074,586,0,8059,0
09/02/2021,1810,1384,3407,667,0,6149,0
09/02/2021,5675,1092,5704,661,0,8163,0
09/02/2021,6398,1371,3967,450,0,5395,0
09/02/2021,6115,988,7095,430,0,5413,0
09/02/2021,3435,305,5469,322,0,2998,0
09/02/2021,5726,560,5491,580,0,6815,0
09/02/2021,4894,558,3381,666,0,7940,0
09/02/2021,3033,1204,3290,325,0,9590,0
09/02/2021,5925,1004,5755,575,0,6771,0
09/02/2021,5357,302,4004,400,0,3952,0
09/02/2021,4408,1236,4051,702,0,7916,0
10/02/2021,2743,647,5094,479,0,6183,0
10/02/2021,3948,534,3301,646,0,6719,0
10/02/2021,1757,655,4737,407,0,8179,0
10/02/2021,5755,1676,3397,381,0,5832,0
10/02/2021,2802,866,3206,616,0,6772,0
10/02/2021,3067,719,6760,300,0,5584,0
10/02/2021,5829,1288,8300,584,0,7164,0
10/02/2021,2581,1005,5862,563,0,5061,0
10/02/2021,1302,372,4532,840,0,5210,0
10/02/2021,3745,1305,6749,724,0,3537,0
10/02/2021,4559,1553,3607,491,0,3405,0
10/02/2021,6233,430,4928,267,0,8405,0
10/02/2021,6259,1334,7676,775,0,4581,0
10/02/2021,4723,1398,7171,252,0,4156,0
10/02/2021,5328,312,2736,305,0,3387,0
10/02/2021,4343,1143,6906,584,0,2689,0
10/02/2021,1547,1372,5311,965,0,5728,0
10/02/2021,1937,844,1849,831,0,6858,0
10/02/2021,3401,1145,2041,599,0,3216,0
10/02/2021,3331,587,5440,818,0,3289,0
10/02/2021,4450,680,3343,596,0,4323,0
10/02/2021,7222,260,3989,419,0,5770,0
10/02/2021,3749,453,1752,486,0,8152,0
10/02/2021,4043,1366,5083,893,0,6204,0
10/02/2021,2366,367,3534,341,0,6180,0
10/02/2021,5413,507,3649,305,0,5659,0
10/02/2021,4131,993,3350,661,0,6857,0
11/02/2021,6216,1076,5616,594,0,4637,0
11/02/2021,7068,1121,4308,449,0,6045,0
11/02/2021,5467,708,3047,354,0,8059,0
11/02/2021,5440,1013,2988,476,0,3815,0
11/02/2021,5472,338,5736,832,0,4889,0
11/02/2021,4583,265,2615,608,0,7110,0
11/02/2021,4867,919,4863,418,0,4407,0
11/02/2021,2011,727,1281,517,0,7931,0
11/02/2021,5805,548,5564,847,0,2935,0
11/02/2021,2410,513,5202,760,0,4375,0
11/02/2021,2546,1022,4788,798,0,5383,0
11/02/2021,2405,829,5021,377,0,7024,0
11/02/2021,1700,1124,6198,826,0,4380,0
11/02/2021,7612,300,1506,506,0,7848,0
11/02/2021,2502,495,4709,334,0,7680,0
11/02/2021,4477,868,2642,700,0,5415,0
11/02/2021,4127,1329,3567,686,0,7846,0
11/02/2021,3118,1446,2725,538,0,4638,0
11/02/2021,5310,1573,5245,392,0,4925,0
11/02/2021,5538,421,6101,517,0,4565,0
11/02/2021,3103,843,3647,378,0,8920,0
11/02/2021,3775,870,1723,590,0,5036,0
11/02/2021,2048,1027,4109,436,0,8307,0
11/02/2021,1926,183,4390,875,0,5625,0
11/02/2021,5531,251,2058,422,0,3547,0
11/02/2021,4586,890,4909,503,0,5896,0
11/02/2021,5534,537,4781,540,0,4265,0
12/02/2021,4753,1274,3712,519,0,3736,0
12/02/2021,4557,825,6980,470,0,7418,0
12/02/2021,7008,1122,3938,497,0,2943,0
12/02/2021,6225,1269,7093,584,0,3026,0
