Fecha,Efectivo,Tarifa Incompleta,Monto Tarjeta Gral,Monto Tarjeta Per,Monto Tarjeta Bpd,Recargas,Recargas Error
14/02/2021,6440,511,3653,3183,0,1790,0
14/02/2021,7434,642,2385,3583,0,1246,0
14/02/2021,5891,668,1367,2017,0,1075,0
14/02/2021,5088,410,3293,2244,0,2436,0
14/02/2021,7080,560,3311,1259,0,1223,0
14/02/2021,6957,519,3286,1712,0,1800,0
14/02/2021,7165,311,2021,1859,0,1305,0
14/02/2021,7897,607,3996,1458,0,2660,0
14/02/2021,5780,622,2088,1920,0,1724,0
14/02/2021,5154,634,2764,3351,0,2746,0
14/02/2021,8284,641,3388,3346,0,1140,0
15/02/2021,5910,533,1436,2820,0,2486,0
15/02/2021,8383,498,1341,2520,0,1303,0
15/02/2021,8077,377,1610,2668,0,2684,0
15/02/2021,6030,383,1063,1817,0,2903,0
15/02/2021,7450,415,2640,1707,0,2216,0
15/02/2021,6882,538,2554,1158,0,1020,0
15/02/2021,8497,510,2566,1519,0,1579,0
15/02/2021,9015,514,3252,3641,0,1509,0
15/02/2021,8019,515,3774,1560,0,2666,0
15/02/2021,6190,634,3441,1963,0,2516,0
15/02/2021,9784,408,1433,3801,0,1353,0
15/02/2021,9999,681,3364,1973,0,2244,0
16/02/2021,7331,380,2347,2320,0,1737,0
16/02/2021,8719,461,1767,2936,0,2298,0
16/02/2021,7790,463,1651,3134,0,1977,0
16/02/2021,8854,639,1902,2964,0,1936,0
16/02/2021,8710,641,3242,2156,0,2130,0
16/02/2021,8269,409,2290,2422,0,2260,0
16/02/2021,5492,449,1453,1983,0,1831,0
16/02/2021,8477,389,3397,2413,0,2128,0
16/02/2021,5068,595,1372,1580,0,1445,0
16/02/2021,8980,494,1624,2012,0,1251,0
16/02/2021,8311,356,3650,3028,0,2771,0
16/02/2021,5499,314,3740,2817,0,1015,0
17/02/2021,7621,420,1795,3345,0,1319,0
17/02/2021,8464,566,2497,3258,0,2961,0
17/02/2021,8843,399,1512,2733,0,2160,0
17/02/2021,6932,565,3004,1802,0,2916,0
17/02/2021,8236,318,2290,2719,0,1362,0
17/02/2021,8786,309,3403,2877,0,2235,0
17/02/2021,5573,671,3859,2022,0,2164,0
17/02/2021,7995,534,1266,1838,0,1293,0
17/02/2021,6658,416,3177,3990,0,2150,0
17/02/2021,6332,538,2713,1259,0,1993,0
17/02/2021,9090,334,1240,3069,0,1098,0
17/02/2021,5308,673,3790,3284,0,1389,0
17/02/2021,6007,676,2525,3259,0,2587,0
18/02/2021,5260,445,2783,1256,0,1489,0
18/02/2021,6611,547,1054,3849,0,1652,0
18/02/2021,5025,522,3477,1889,0,2710,0
18/02/2021,6310,327,2241,2084,0,1009,0
18/02/2021,5550,472,3202,1507,0,2464,0
18/02/2021,8106,653,1493,3151,0,1864,0
18/02/2021,9905,395,1636,2208,0,1951,0
18/02/2021,7756,407,3708,3815,0,2535,0
18/02/2021,8082,537,2914,3851,0,1054,0
18/02/2021,9465,439,2294,2125,0,2392,0
18/02/2021,8335,639,1999,1292,0,2916,0
18/02/2021,9010,471,3065,2447,0,1645,0
18/02/2021,8807,540,2288,2329,0,2360,0
19/02/2021,8875,628,3543,3568,0,2198,0
19/02/2021,6403,412,3089,1501,0,1935,0
19/02/2021,9754,660,2352,1187,0,2843,0
19/02/2021,5188,499,2011,3646,0,1174,0
19/02/2021,7256,679,3856,3627,0,2258,0
19/02/2021,5986,339,1024,3119,0,2906,0
19/02/2021,8735,501,2282,3762,0,2850,0
19/02/2021,5639,679,3823,1797,0,2974,0
19/02/2021,5061,318,2035,1136,0,2273,0
19/02/2021,8680,657,3397,1584,0,1199,0
19/02/2021,8879,562,2672,3167,0,2892,0
19/02/2021,6941,473,2636,1318,0,2321,0
20/02/2021,7227,317,3961,1120,0,2718,0
20/02/2021,5315,659,2798,1376,0,2944,0
20/02/2021,6042,445,3684,1941,0,2398,0
20/02/2021,7983,566,2129,3044,0,2178,0
20/02/2021,8960,328,3337,1758,0,1389,0
20/02/2021,5778,523,3167,1788,0,2455,0
20/02/2021,5666,452,3475,2409,0,1938,0
20/02/2021,8014,377,1465,2800,0,2810,0
20/02/2021,6498,413,1432,1714,0,2616,0
20/02/2021,6745,434,3906,3230,0,1020,0
20/02/2021,6525,330,1900,3414,0,1420,0
20/02/2021,9516,514,3497,2219,0,2673,0
20/02/2021,6058,453,3328,2887,0,1247,0
21/02/2021,6493,529,2746,3715,0,1954,0
21/02/2021,5238,525,3312,1724,0,2164,0
21/02/2021,5601,555,2248,2791,0,1478,0
21/02/2021,8402,531,1275,1940,0,1390,0
21/02/2021,7673,451,2424,3981,0,2950,0
21/02/2021,7197,387,3025,2327,0,2113,0
21/02/2021,6791,364,1464,1594,0,2497,0
21/02/2021,9706,491,3833,1206,0,2479,0
21/02/2021,7155,400,1823,3304,0,1616,0
21/02/2021,5228,589,1564,3637,0,2733,0
21/02/2021,9860,583,2956,1113,0,1532,0
21/02/2021,8942,309,2808,2610,0,2475,0
21/02/2021,7924,434,2916,3784,0,1538,0
22/02/2021,8280,580,2443,3754,0,1728,0
22/02/2021,7950,685,1977,2833,0,2588,0
22/02/2021,8197,454,2662,1319,0,1546,0
22/02/2021,7151,491,1133,2546,0,2420,0
22/02/2021,7851,683,3139,3014,0,1917,0
22/02/2021,5798,373,3247,2371,0,2601,0
22/02/2021,8790,617,2568,1376,0,1128,0
22/02/2021,6775,300,3341,1050,0,2940,0
22/02/2021,5218,362,2404,1050,0,1075,0
22/02/2021,5340,448,2044,3041,0,1976,0
22/02/2021,7804,689,3514,3821,0,1040,0
22/02/2021,6694,308,1131,1632,0,1799,0
22/02/2021,9517,677,1263,1012,0,1228,0
23/02/2021,8759,433,2567,1298,0,1035,0
23/02/2021,5530,643,3843,2964,0,2998,0
23/02/2021,6928,575,3725,1075,0,2613,0
23/02/2021,6249,620,3725,2445,0,1528,0
23/02/2021,5288,488,1313,3994,0,2733,0
23/02/2021,8987,558,3616,2300,0,2565,0
23/02/2021,8277,492,1944,3538,0,2139,0
23/02/2021,6042,301,2966,2179,0,1145,0
23/02/2021,5902,394,1134,3035,0,2079,0
23/02/2021,7976,550,2007,3504,0,2481,0
23/02/2021,9952,586,2311,3693,0,1937,0
24/02/2021,9225,670,2091,3720,0,1092,0
24/02/2021,5537,406,3839,1149,0,2977,0
24/02/2021,9528,316,3478,2784,0,1044,0
24/02/2021,9754,482,3208,3373,0,2725,0
24/02/2021,9798,683,3112,2073,0,2817,0
24/02/2021,9111,486,2286,1754,0,1262,0
24/02/2021,6108,427,3781,3219,0,1403,0
24/02/2021,9122,689,1476,3459,0,2982,0
24/02/2021,6094,512,3868,3003,0,2912,0
24/02/2021,6897,577,2811,3872,0,2933,0
24/02/2021,5530,572,3714,3443,0,1911,0
24/02/2021,5869,375,2147,1166,0,1229,0
25/02/2021,9427,493,2229,3555,0,2507,0
25/02/2021,6766,433,1620,3840,0,2086,0
25/02/2021,7939,571,2986,3272,0,2476,0
25/02/2021,6141,653,1782,3994,0,2407,0
25/02/2021,5032,378,1345,3889,0,2048,0
25/02/2021,8233,427,3049,1804,0,1420,0
25/02/2021,7199,634,2202,1921,0,2987,0
25/02/2021,5838,629,1740,2354,0,2035,0
25/02/2021,6470,314,3062,3368,0,2855,0
25/02/2021,8605,591,1879,1869,0,2862,0
25/02/2021,9222,669,2830,3880,0,1330,0
25/02/2021,7554,303,1280,3930,0,2731,0
26/02/2021,6187,339,3444,3241,0,1006,0
26/02/2021,9791,456,2909,1619,0,1427,0
26/02/2021,8860,558,3222,1201,0,2381,0
26/02/2021,5477,409,3705,2007,0,1107,0
26/02/2021,7792,490,2721,3696,0,2783,0
26/02/2021,6727,411,3482,2939,0,1704,0
26/02/2021,9466,591,3547,1796,0,2909,0
26/02/2021,8556,614,3506,1665,0,2991,0
26/02/2021,6397,460,2054,2129,0,2007,0
26/02/2021,8311,672,2483,2209,0,1281,0
26/02/2021,5167,522,2605,1411,0,2633,0
26/02/2021,5333,536,2040,2745,0,1482,0
27/02/2021,5087,431,1915,1872,0,1322,0
27/02/2021,6809,635,1117,2583,0,1190,0
27/02/2021,7490,613,2714,1749,0,2062,0
27/02/2021,8947,477,2619,2091,0,2808,0
27/02/2021,9752,510,1856,2155,0,1960,0
27/02/2021,5413,604,1988,3426,0,2993,0
27/02/2021,5683,642,3188,3768,0,2644,0
27/02/2021,7121,542,1031,2434,0,2620,0
27/02/2021,8693,656,1853,3861,0,2869,0
27/02/2021,7953,655,2802,2887,0,1104,0
27/02/2021,6196,373,1235,3720,0,2399,0
27/02/2021,7260,364,2843,3471,0,1463,0
28/02/2021,9507,627,3642,2327,0,1774,0
28/02/2021,9553,676,3162,3228,0,1740,0
28/02/2021,9964,449,3337,3402,0,2458,0
28/02/2021,5885,352,2237,2764,0,1666,0
28/02/2021,9023,445,2279,2396,0,1235,0
28/02/2021,9338,448,2723,2914,0,1016,0
28/02/2021,5309,501,2971,2374,0,1365,0
28/02/2021,7595,366,3780,3925,0,2935,0
28/02/2021,7744,498,3277,1757,0,2333,0
28/02/2021,9853,483,1671,2131,0,1170,0
28/02/2021,7681,695,3758,3155,0,1570,0
28/02/2021,8122,439,2295,1325,0,2420,0
28/02/2021,7176,477,3510,1339,0,1248,0
01/03/2021,5140,661,3898,1512,0,2924,0
01/03/2021,7131,464,1524,1561,0,2085,0
01/03/2021,6800,322,3116,3717,0,1801,0
01/03/2021,8727,558,2004,1784,0,1010,0
01/03/2021,9996,562,3504,1739,0,1303,0
01/03/2021,5508,465,3903,1216,0,1651,0
01/03/2021,6502,588,3771,2193,0,2229,0
01/03/2021,6008,348,2462,3784,0,2061,0
01/03/2021,7395,444,3054,1624,0,2623,0
01/03/2021,6684,456,2903,1880,0,1313,0
01/03/2021,8974,587,2365,2767,0,1476,0
01/03/2021,8440,638,1678,1299,0,1911,0
01/03/2021,8206,368,1286,1081,0,1163,0
02/03/2021,8329,396,2558,2892,0,1867,0
02/03/2021,6600,439,2616,2970,0,2551,0
02/03/2021,8200,630,2612,2068,0,1869,0
02/03/2021,5573,664,2425,3564,0,1566,0
02/03/2021,8405,570,1784,2626,0,1790,0
02/03/2021,8811,700,2150,1080,0,1352,0
02/03/2021,7608,353,3586,2104,0,1385,0
02/03/2021,8820,656,1214,1821,0,2882,0
02/03/2021,7372,537,2859,1350,0,2832,0
02/03/2021,7408,522,3492,3728,0,1292,0
03/03/2021,7677,532,3450,1252,0,2116,0
03/03/2021,5106,304,1234,1434,0,1035,0
03/03/2021,8781,384,1138,3562,0,1447,0
03/03/2021,7629,540,1848,2903,0,1950,0
03/03/2021,5236,373,2844,1647,0,1324,0
03/03/2021,9713,517,3457,1738,0,2825,0
03/03/2021,9178,579,3745,3607,0,2395,0
03/03/2021,6072,475,3878,1310,0,2584,0
03/03/2021,6779,436,3412,1737,0,2369,0
03/03/2021,6254,665,3271,3778,0,2782,0
03/03/2021,8887,344,1430,1951,0,2007,0
04/03/2021,9142,520,3951,1206,0,2634,0
04/03/2021,6960,532,1255,2810,0,2163,0
04/03/2021,5590,511,1624,1077,0,1379,0
04/03/2021,9278,671,3805,1236,0,2326,0
04/03/2021,8822,567,2276,3423,0,1441,0
04/03/2021,7961,649,1567,2925,0,1979,0
04/03/2021,6372,420,3988,3368,0,1294,0
04/03/2021,9645,507,3368,1684,0,1048,0
04/03/2021,8137,353,2896,3000,0,1156,0
04/03/2021,6627,344,2073,3573,0,2928,0
05/03/2021,5773,355,2441,1147,0,2722,0
05/03/2021,6069,458,1756,1263,0,1509,0
05/03/2021,9520,567,2076,1323,0,2361,0
05/03/2021,8552,468,2201,2983,0,2882,0
05/03/2021,7570,555,3467,2265,0,2546,0
05/03/2021,8753,619,1536,2025,0,2297,0
05/03/2021,9844,300,3742,3708,0,2421,0
05/03/2021,8008,689,1405,2111,0,1963,0
05/03/2021,8538,563,2728,2428,0,1195,0
05/03/2021,6106,682,2271,1088,0,2891,0
06/03/2021,9284,518,1355,2509,0,2468,0
06/03/2021,9876,529,2424,3359,0,1438,0
06/03/2021,6926,490,1755,2369,0,1097,0
06/03/2021,9896,622,2715,2938,0,2370,0
06/03/2021,5603,348,2780,1034,0,2838,0
06/03/2021,8828,507,2718,2504,0,2942,0
06/03/2021,6500,410,2757,1327,0,2040,0
06/03/2021,5716,436,1084,3456,0,2635,0
06/03/2021,7248,628,3094,1191,0,1949,0
06/03/2021,5596,656,2198,1970,0,2657,0
06/03/2021,9922,643,3510,1047,0,1420,0
07/03/2021,7568,432,1241,2432,0,1368,0
07/03/2021,9492,405,3637,2254,0,2793,0
07/03/2021,7911,485,1680,1205,0,1831,0
07/03/2021,6850,470,2767,1675,0,1611,0
07/03/2021,5208,586,3183,3326,0,1548,0
07/03/2021,6367,613,2528,2232,0,1492,0
07/03/2021,5466,571,3340,3181,0,2804,0
07/03/2021,5275,490,2767,2749,0,2458,0
07/03/2021,8382,659,1214,1079,0,2681,0
07/03/2021,9535,494,3522,1817,0,1436,0
08/03/2021,6107,457,3995,2000,0,1019,0
08/03/2021,7389,671,3026,1441,0,2747,0
08/03/2021,8326,618,2150,3552,0,2748,0
08/03/2021,6027,674,3646,3097,0,2696,0
08/03/2021,6164,573,3826,2842,0,2683,0
08/03/2021,7136,698,2078,3721,0,2602,0
08/03/2021,6578,635,1250,2128,0,1515,0
08/03/2021,6885,463,3144,1086,0,2134,0
08/03/2021,9992,578,3010,1722,0,1414,0
08/03/2021,5185,592,2348,2374,0,2876,0
08/03/2021,5607,632,3783,3540,0,1153,0
09/03/2021,7242,661,2629,3337,0,1462,0
09/03/2021,5107,562,3520,1820,0,1774,0
09/03/2021,5839,448,3239,2458,0,2243,0
09/03/2021,5210,614,3140,2972,0,2473,0
09/03/2021,6818,621,1491,1471,0,2925,0
09/03/2021,9260,655,2437,3967,0,1092,0
09/03/2021,7870,628,2460,1884,0,1203,0
09/03/2021,8749,415,2270,3658,0,2408,0
09/03/2021,6018,527,2415,1242,0,2292,0
09/03/2021,5396,396,2688,2742,0,1933,0
09/03/2021,6027,571,3989,1108,0,2857,0
09/03/2021,8972,341,1357,1528,0,2738,0
10/03/2021,7286,420,2272,1950,0,1209,0
10/03/2021,6300,522,2822,2679,0,2587,0
10/03/2021,6221,388,2248,1679,0,1002,0
10/03/2021,5107,636,1423,1552,0,2697,0
10/03/2021,7153,663,1239,3452,0,1300,0
10/03/2021,5402,440,3206,3676,0,2032,0
10/03/2021,8851,647,3068,3273,0,2050,0
10/03/2021,9093,330,3124,1323,0,2252,0
10/03/2021,5645,671,1075,3483,0,1312,0
10/03/2021,5173,542,3512,2336,0,1753,0
10/03/2021,9978,693,2332,1415,0,1592,0
10/03/2021,5568,317,1674,3574,0,1456,0
10/03/2021,8564,630,2635,3284,0,2153,0
11/03/2021,6465,329,3172,3453,0,1608,0
11/03/2021,8336,473,2843,1885,0,2052,0
11/03/2021,9992,495,3537,2444,0,1485,0
11/03/2021,5204,695,2797,2903,0,2655,0
11/03/2021,5547,692,1389,1539,0,2469,0
11/03/2021,5820,381,3435,3533,0,1987,0
11/03/2021,7440,384,2930,1523,0,1768,0
11/03/2021,7398,526,3293,2146,0,1464,0
11/03/2021,5685,689,1139,2444,0,1693,0
11/03/2021,7956,345,1791,2113,0,2604,0
11/03/2021,5359,650,3669,2833,0,2946,0
11/03/2021,8943,534,3730,3523,0,2602,0
11/03/2021,6728,523,1559,3133,0,1968,0
12/03/2021,9512,301,2335,2806,0,2947,0
12/03/2021,5617,436,2665,1183,0,1120,0
12/03/2021,6872,486,1646,2297,0,1944,0
12/03/2021,6584,362,3104,1658,0,1231,0
12/03/2021,9726,382,2581,2184,0,1855,0
12/03/2021,8128,685,3610,2739,0,2263,0
12/03/2021,6617,684,3009,3126,0,1456,0
12/03/2021,8110,470,2037,3122,0,2421,0
12/03/2021,7047,527,2638,2412,0,1954,0
12/03/2021,6876,458,2807,3497,0,1472,0
12/03/2021,6203,495,1779,1937,0,1044,0
12/03/2021,8288,587,1575,2128,0,2705,0
12/03/2021,7115,644,1454,3266,0,1988,0
13/03/2021,7908,539,3229,2270,0,2628,0
13/03/2021,7628,337,3577,3774,0,1432,0
13/03/2021,5598,507,2989,2975,0,2577,0
13/03/2021,9396,609,2739,2735,0,1998,0
13/03/2021,5943,580,1710,1236,0,1979,0
13/03/2021,8841,452,3556,3912,0,1977,0
13/03/2021,5293,616,3319,3679,0,1035,0
13/03/2021,8786,490,3821,3469,0,2878,0
13/03/2021,6982,527,2803,3226,0,2966,0
13/03/2021,5902,648,3924,2008,0,1256,0
13/03/2021,5286,628,2352,1886,0,1988,0
13/03/2021,6079,331,2428,1022,0,2516,0
14/03/2021,6167,325,1841,2499,0,1221,0
14/03/2021,8041,687,2068,3386,0,2502,0
14/03/2021,5675,317,1841,1215,0,2866,0
14/03/2021,8053,403,1333,1348,0,2833,0
14/03/2021,8725,526,3888,2205,0,1789,0
14/03/2021,9962,384,1878,1959,0,1936,0
14/03/2021,5105,541,3264,3641,0,1126,0
14/03/2021,6170,639,2127,3900,0,2294,0
14/03/2021,7052,419,1231,1748,0,1537,0
14/03/2021,8360,325,1280,1935,0,1344,0
14/03/2021,7147,509,3749,2576,0,2316,0
14/03/2021,9913,469,3189,1231,0,1693,0
14/03/2021,6001,559,1371,1770,0,2213,0
15/03/2021,8923,420,1891,2955,0,1003,0
15/03/2021,5924,545,1429,1737,0,2212,0
15/03/2021,7036,567,1927,1324,0,2616,0
15/03/2021,8990,340,3230,2838,0,2338,0
15/03/2021,5666,610,3091,1930,0,1582,0
15/03/2021,5128,553,2558,3247,0,1104,0
15/03/2021,6904,635,1610,2136,0,1298,0
15/03/2021,9169,574,3154,1332,0,1660,0
15/03/2021,5096,675,2362,3834,0,2167,0
15/03/2021,8539,382,3821,1725,0,2959,0
15/03/2021,9009,408,2913,2469,0,2848,0
15/03/2021,8791,337,2980,2518,0,1320,0
15/03/2021,8119,384,3956,2024,0,2058,0
15/03/2021,7860,502,3546,2204,0,1685,0
16/03/2021,5073,424,2377,1341,0,1259,0
16/03/2021,8004,443,1276,1427,0,1604,0
16/03/2021,8967,500,3724,2106,0,2742,0
16/03/2021,9858,568,2106,2146,0,1197,0
16/03/2021,6880,624,1930,1454,0,1570,0
16/03/2021,6274,412,1091,2856,0,1252,0
16/03/2021,6501,361,1890,1793,0,2906,0
16/03/2021,6792,300,2918,3824,0,1052,0
16/03/2021,5848,328,1122,2693,0,2388,0
16/03/2021,5025,354,2597,2181,0,2541,0
16/03/2021,5525,611,2912,1524,0,2988,0
16/03/2021,8724,464,1811,2719,0,1724,0
17/03/2021,5610,574,2068,1913,0,1219,0
17/03/2021,5236,685,1451,2895,0,1147,0
17/03/2021,5391,696,2462,2590,0,2834,0
17/03/2021,9906,676,2572,2482,0,1603,0
17/03/2021,9365,652,1842,3626,0,2599,0
17/03/2021,6645,497,2291,3383,0,2240,0
17/03/2021,5204,571,2740,2941,0,1506,0
17/03/2021,6807,345,1745,2311,0,2093,0
17/03/2021,5992,411,3833,2539,0,2968,0
17/03/2021,8063,450,1766,1428,0,1126,0
17/03/2021,5377,598,3813,3164,0,1227,0
17/03/2021,8238,514,2984,3492,0,1742,0
18/03/2021,5829,377,2232,1363,0,2738,0
18/03/2021,9103,323,3354,2975,0,2421,0
18/03/2021,5012,475,2112,2504,0,1238,0
18/03/2021,7072,318,1253,3421,0,2192,0
18/03/2021,8692,578,1891,1505,0,2595,0
18/03/2021,7143,626,1842,2899,0,2610,0
18/03/2021,6709,305,3425,2218,0,2201,0
18/03/2021,8176,553,1636,3338,0,2029,0
18/03/2021,9845,356,1519,2008,0,1101,0
18/03/2021,7613,502,2797,2076,0,1760,0
18/03/2021,8737,436,3802,1405,0,2391,0
18/03/2021,9258,317,2830,2290,0,1743,0
19/03/2021,8390,666,1412,2905,0,1570,0
19/03/2021,8743,680,3507,2368,0,1135,0
19/03/2021,9145,470,3140,1554,0,1000,0
19/03/2021,8639,611,1825,2835,0,2966,0
19/03/2021,7328,367,2933,2950,0,2639,0
19/03/2021,7640,340,3697,2259,0,1147,0
19/03/2021,6989,373,1358,3386,0,1825,0
19/03/2021,5820,670,2946,2134,0,1202,0
19/03/2021,7300,624,3873,2378,0,2289,0
19/03/2021,5262,442,3257,3331,0,2631,0
19/03/2021,9419,330,3641,1837,0,1774,0
19/03/2021,7402,690,3001,1427,0,2956,0
20/03/2021,7999,692,1667,3710,0,1718,0
20/03/2021,8405,428,3702,3676,0,1791,0
20/03/2021,5910,616,2207,1700,0,2354,0
20/03/2021,9506,626,2662,1154,0,1173,0
20/03/2021,5379,459,1565,3806,0,2178,0
20/03/2021,5294,310,1071,1689,0,2633,0
20/03/2021,9980,680,2338,2043,0,1004,0
20/03/2021,9355,624,3461,3105,0,1176,0
20/03/2021,6176,674,1689,2651,0,1989,0
20/03/2021,9809,484,1144,1922,0,1133,0
20/03/2021,6775,626,3696,2861,0,1907,0
20/03/2021,9016,366,2550,2453,0,1864,0
20/03/2021,6800,388,1545,2730,0,2217,0
21/03/2021,7162,423,1148,3540,0,1070,0
21/03/2021,5935,515,1113,3902,0,1088,0
21/03/2021,8690,379,1918,2580,0,2437,0
21/03/2021,7399,650,1686,3023,0,2034,0
21/03/2021,5570,363,2644,3355,0,2693,0
21/03/2021,7009,313,2378,3450,0,2041,0
21/03/2021,7600,665,2721,3985,0,2590,0
21/03/2021,7812,538,2352,3568,0,1255,0
21/03/2021,6078,670,1351,1224,0,2212,0
21/03/2021,7662,534,2276,3610,0,1349,0
21/03/2021,5861,407,2002,1258,0,2088,0
21/03/2021,6775,657,2506,1800,0,2925,0
21/03/2021,9332,583,3998,2230,0,2397,0
21/03/2021,9980,602,3810,1899,0,2956,0
22/03/2021,7423,436,3363,2086,0,2422,0
22/03/2021,6739,521,1665,1878,0,2153,0
22/03/2021,9338,546,2809,2722,0,1566,0
22/03/2021,8485,353,3436,1347,0,1819,0
22/03/2021,9047,431,3431,1787,0,1028,0
22/03/2021,9017,603,1641,1230,0,2740,0
22/03/2021,9780,650,3746,3205,0,2712,0
22/03/2021,5147,323,3030,2669,0,1294,0
22/03/2021,9456,557,1201,1107,0,2484,0
22/03/2021,6349,486,3005,3326,0,1306,0
22/03/2021,5107,406,2337,2925,0,1073,0
22/03/2021,9920,393,1633,3913,0,2460,0
22/03/2021,8452,673,3958,1586,0,2762,0
23/03/2021,7398,336,3499,3173,0,2041,0
23/03/2021,6480,556,3388,2365,0,2083,0
23/03/2021,5038,306,1342,2462,0,2227,0
23/03/2021,8862,489,1622,3557,0,1698,0
23/03/2021,8959,599,2970,3824,0,1611,0
23/03/2021,7876,622,2345,1511,0,1057,0
23/03/2021,9224,375,2796,3766,0,1052,0
23/03/2021,6554,524,2759,1653,0,2621,0
23/03/2021,9914,509,2518,1377,0,2479,0
23/03/2021,6226,673,2243,2934,0,1534,0
23/03/2021,6205,320,2510,2248,0,1429,0
23/03/2021,8479,680,2426,2340,0,1763,0
24/03/2021,9949,666,1035,3858,0,2012,0
24/03/2021,7021,352,2586,2659,0,2685,0
24/03/2021,6379,377,1488,2829,0,2003,0
24/03/2021,7281,398,1217,3027,0,1034,0
24/03/2021,9303,556,3699,1473,0,1556,0
24/03/2021,7288,316,1850,2173,0,1014,0
24/03/2021,8363,687,3597,2301,0,2955,0
24/03/2021,9657,307,1826,2904,0,1447,0
24/03/2021,5762,568,3030,2123,0,2690,0
24/03/2021,8132,650,3160,2488,0,2266,0
25/03/2021,9934,698,2128,3995,0,2482,0
25/03/2021,8858,380,1768,2333,0,2923,0
25/03/2021,7689,674,3646,1614,0,1385,0
25/03/2021,8651,535,2618,2603,0,2911,0
25/03/2021,8624,526,1181,2705,0,2942,0
25/03/2021,7759,627,2536,1670,0,2245,0
25/03/2021,7224,695,1243,3360,0,2857,0
25/03/2021,9969,654,3326,1031,0,1397,0
25/03/2021,8975,630,1965,1049,0,2348,0
25/03/2021,9973,320,3431,1934,0,2752,0
25/03/2021,7123,430,1681,3583,0,2993,0
26/03/2021,6272,615,2650,3069,0,1811,0
26/03/2021,9139,495,2990,2871,0,2156,0
26/03/2021,9114,433,3573,1940,0,1079,0
26/03/2021,7490,508,2048,1833,0,1203,0
26/03/2021,5961,331,2225,3895,0,1253,0
26/03/2021,5555,477,1545,3182,0,2460,0
26/03/2021,7997,407,2937,1426,0,2257,0
26/03/2021,6116,505,3536,1970,0,2471,0
26/03/2021,7531,495,3612,1881,0,1552,0
26/03/2021,5223,368,1267,1268,0,1923,0
26/03/2021,6030,476,2931,3966,0,2811,0
27/03/2021,9704,442,3874,2565,0,1427,0
27/03/2021,7945,618,3602,1890,0,1549,0
27/03/2021,8073,305,1836,1752,0,1805,0
27/03/2021,5371,673,1533,2111,0,1042,0
27/03/2021,7081,399,1298,1098,0,1757,0
27/03/2021,7951,311,3036,2820,0,2958,0
27/03/2021,6682,448,1203,2846,0,1629,0
27/03/2021,7464,604,3003,3766,0,2116,0
27/03/2021,9188,337,2136,1693,0,1375,0
27/03/2021,8709,635,1828,1295,0,1966,0
27/03/2021,7078,319,1865,2509,0,2388,0
27/03/2021,9007,531,2125,1671,0,1382,0
28/03/2021,9489,581,3295,1091,0,1127,0
28/03/2021,9317,547,2818,3243,0,1351,0
28/03/2021,5347,407,1600,2730,0,1153,0
28/03/2021,6521,473,1840,3426,0,2911,0
28/03/2021,6249,340,3157,1126,0,2479,0
28/03/2021,7156,385,3505,2841,0,1979,0
28/03/2021,9989,355,1184,2493,0,2331,0
28/03/2021,8139,325,1414,2849,0,1382,0
28/03/2021,7738,531,3941,1849,0,1515,0
28/03/2021,6580,596,3268,3487,0,2074,0
28/03/2021,7112,508,2227,2670,0,2220,0
28/03/2021,9665,510,1137,2858,0,1734,0
29/03/2021,5993,539,1458,3230,0,2270,0
29/03/2021,6999,616,2671,2511,0,1535,0
29/03/2021,8772,628,1275,3886,0,2764,0
29/03/2021,9270,321,3937,1437,0,2078,0
29/03/2021,8165,621,1754,2064,0,2384,0
29/03/2021,5638,558,2462,1707,0,1105,0
29/03/2021,5022,305,2177,2714,0,1528,0
29/03/2021,6308,589,1198,3893,0,2277,0
29/03/2021,5801,470,1527,1771,0,1519,0
29/03/2021,6994,561,1660,3569,0,1620,0
29/03/2021,8210,695,2941,3575,0,2368,0
29/03/2021,7803,460,2843,1815,0,2904,0
29/03/2021,8587,380,3919,2705,0,1532,0
30/03/2021,5973,420,2233,1122,0,2677,0
30/03/2021,8033,394,3948,2320,0,1671,0
30/03/2021,9066,603,3255,3220,0,1388,0
30/03/2021,5985,448,2232,3194,0,1265,0
30/03/2021,8170,650,2247,1891,0,2254,0
30/03/2021,8452,644,1963,2148,0,1573,0
30/03/2021,6599,510,1133,3090,0,1216,0
30/03/2021,5176,621,2826,2994,0,2445,0
30/03/2021,8830,377,1560,1205,0,2559,0
30/03/2021,7033,507,2988,2596,0,2588,0
30/03/2021,8753,328,2722,3679,0,2920,0
30/03/2021,8412,661,1920,2464,0,2758,0
30/03/2021,9131,610,2412,1669,0,2907,0
31/03/2021,7568,424,3380,3236,0,1541,0
31/03/2021,8844,582,2775,1440,0,1997,0
31/03/2021,5736,634,2073,3011,0,2722,0
31/03/2021,5918,671,1644,2565,0,1837,0
31/03/2021,9261,588,2910,1316,0,2300,0
31/03/2021,5249,615,3632,2118,0,2137,0
31/03/2021,5244,491,2798,1748,0,2954,0
31/03/2021,8658,636,1000,2072,0,1684,0
31/03/2021,5283,678,2859,1844,0,2767,0
31/03/2021,6675,461,3402,2335,0,2284,0
31/03/2021,5611,595,2578,3962,0,2346,0
31/03/2021,6799,565,1897,1322,0,1915,0
31/03/2021,8857,396,1239,2590,0,2465,0
01/04/2021,9290,498,3753,3823,0,1724,0
01/04/2021,6032,402,3090,2520,0,2800,0
